dataset,Metric,test metric,mlflow_run_name,mlflow_run_id,mlflow_run_status,Seed,experiment_id,experiment_name,index,batch_size,lr,decoder,backbone,early_stop_patience,n_trials,partition_name,data_percentages,batch_size_selection,weight_decay,partition name,frozen_or_full_ft
treesatai,Multilabel_F1_Score,0.4591275453567505,treesatai_913,71aa537b6efd473597e033deebc53efc,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0004335192952313,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.4542454779148102,treesatai_2007,cb6a1d705d8e40fe8b30ef5485dae855,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0004335192952313,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.449716717004776,treesatai_1829,de7da53c5be34f86a1c01adf96eefb43,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0004335192952313,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.4520266354084015,treesatai_205,ef7d04fe8c07424f966fbb7bc997f7f7,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0004335192952313,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.6155367493629456,cloudsen12_2007,4668f6baedfe41cbbfaec0204b918485,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0002253266629386,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.6071038246154785,cloudsen12_1829,5abc3382e13540e0ab9b4c6ec5f78a48,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0002253266629386,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.6051758527755737,cloudsen12_913,9cb5ce659c6a4b79aae06be7d90e6600,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0002253266629386,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.6034306883811951,cloudsen12_205,b907af927ec740ec83e068cfe6d2d029,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0002253266629386,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.6032699346542358,cloudsen12_2254,c123fa48f5da4741af8f58c4135f929e,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0002253266629386,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.2162517309188842,dynamic_earthnet_2007,09ce598d4d604807808e04aca45b048a,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0005071927208918,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.3416113257408142,dynamic_earthnet_913,3107a4a709a04b499a3e042c73eeac2d,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0005071927208918,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.3273079395294189,dynamic_earthnet_2254,51124d752cef43c5a6a8049c955126a9,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0005071927208918,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.2468534708023071,dynamic_earthnet_205,570ce981d9de4d82b369dbdddf8c4639,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0005071927208918,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.2409012019634246,dynamic_earthnet_1829,8afd6c93895646a1a2e4acc1ed2c6f6c,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0005071927208918,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.4642497599124908,forestnet_1829,54e93ad8a6434bda841ed303555c63cd,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0001015746584547,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.4592145085334778,forestnet_2254,83ba6cbfaa924df2891f27e527e43b85,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0001015746584547,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.4561933577060699,forestnet_913,a5e3ebdcb96c4dbdbe4643247dffc6ad,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0001015746584547,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.4944612383842468,forestnet_2007,d70302e756ca4633a2c17464d978fc53,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0001015746584547,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.4642497599124908,forestnet_205,efcebbe626ec42adad6c7d7a3efdc89a,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0001015746584547,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8056952953338623,spacenet2_205,298d980aec824e8a8dbb01ccaf407822,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0002421311921012,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8144533634185791,spacenet2_913,3ec07921a78a4304b656b24b6ed6bb92,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0002421311921012,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8200823068618774,spacenet2_2007,ab9b46e8a501461499bc8a09032f7a65,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0002421311921012,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8130485415458679,spacenet2_2254,bb1373077e954294ab98642ca4a80a7c,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0002421311921012,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8187525272369385,spacenet2_1829,e5c03aa1a6c340729827ef9a37dbab17,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0002421311921012,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.5401612520217896,fotw_2254,27c9d9626ab94b90adbea55802327af5,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003268914550975,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.535727322101593,fotw_1829,5aca5b3419a6441bbeae2d23c6830dd8,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003268914550975,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.5410691499710083,fotw_913,5ddd70ac2d7e4e66b9220f5ea1609d75,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003268914550975,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.5382965207099915,fotw_2007,ab452b097c1b4ecd8c708b5997133173,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003268914550975,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.5362663269042969,fotw_205,b9eca209c7a947ed8e9c83686d0652e5,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003268914550975,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.5284903049468994,caffe_2254,b5d5b7ad067b4f8891aa9ef5872ee3bc,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,6.468631096366561e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.5442253351211548,caffe_913,bfcbe1eae2744bc1afc5c60ae6787b07,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,6.468631096366561e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.5212438106536865,caffe_205,c5d21534ab444a18885db148db1ded72,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,6.468631096366561e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.5360487699508667,caffe_2007,e113749879834c72ad4a4eee53c118bb,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,6.468631096366561e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.5360867977142334,caffe_1829,ff01801d268a44bcba29de86fccf480a,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,6.468631096366561e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8472412824630737,burn_scars_2254,7c12844cb4cc4c93814226cf3c629b0c,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003044705801771,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8499816656112671,burn_scars_205,b120579a5dc14019a6e2d31f196cb97e,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003044705801771,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.833598256111145,burn_scars_913,d674a434d3174a5289b2658b475d38d5,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003044705801771,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8483724594116211,burn_scars_1829,da495e2e5a7f4fa89dc365123e8f5f87,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003044705801771,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8464375138282776,burn_scars_2007,f8b14f51b6f845b29e0afca4a3a0e939,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003044705801771,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.2067467123270034,pastis_205,4b345ca3f4a34d20805e9cee99a0dde3,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.000288309626972,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.2458514422178268,pastis_2254,888dc288af91464b834d9d90560c60ea,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.000288309626972,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.2081577181816101,pastis_913,99766ee5ecf0469ab426db288f8b3afa,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.000288309626972,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.2188741415739059,pastis_1829,c207802debeb463695fdd0072a7c76ba,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.000288309626972,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.2353791296482086,pastis_2007,fddcae1968b14479ac592d8b54301bcb,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.000288309626972,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6421670913696289,benv2_205,023c8dca081c4770a1d4accf861bcce9,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0001661592753045,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6392506957054138,benv2_913,25ac032b15b940bab26c30691ef04ba0,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0001661592753045,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.634419858455658,benv2_1829,6d448d39eed046e7b563a64c3a0010b9,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0001661592753045,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6357558369636536,benv2_2007,d2a8d86be723451790079c4ad770d288,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0001661592753045,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6341207027435303,benv2_2254,db0871da2d0147d09d222ee35ff1926b,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0001661592753045,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.3229386210441589,kuro_siwo_2254,101746a93d054a9dbb8f488ef6c6cd89,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003004168057567,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.4384327828884125,kuro_siwo_1829,4f1a3367597a49e28317a9386a179fb8,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003004168057567,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.354596734046936,kuro_siwo_913,7930c5c609f141bd9a1fab2ce2dda330,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003004168057567,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.3102992177009582,kuro_siwo_2007,95d73c01a15f4ce9a4bc59732f2205fe,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003004168057567,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.3168138265609741,kuro_siwo_205,c1f864ec84204903888b21422057ae15,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,8,0.0003004168057567,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5525929927825928,spacenet7_205,1f0e85b5020b4979bc005811cb720e70,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0009850060233312,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5521889925003052,spacenet7_1829,3fa4b600d33b4f47be015b47f84def0c,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0009850060233312,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5541898608207703,spacenet7_2254,676242b2bde14efebf3a8addb1aa17f8,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0009850060233312,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5562540888786316,spacenet7_913,708f1be2f398436dbe14cbc851832ec3,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0009850060233312,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5612794160842896,spacenet7_2007,89276938f0554a57a7e440e2492a7e42,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0009850060233312,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.378760814666748,flair2_205,3ed387f42f894c3c82c7f844b9019dc5,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0009705863779135,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.3861167430877685,flair2_1829,79e61bcbe32948f29d301413e15a011f,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0009705863779135,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.3794774115085602,flair2_913,e72f36bcce8f44f8a99766b62f8886ab,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0009705863779135,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.369827926158905,flair2_2007,ef7cf59edbd142c2a00d853d4fad9845,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0009705863779135,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.365160584449768,flair2_2254,f22b406a70d54901ad8da5c2815f0c5f,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,0.0009705863779135,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.949069283972948,biomassters_2007,08ce5657eabd44b381022de029cfd349,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0001523174530273,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.949036741222962,biomassters_2254,585b4c6d600145608ccc5cffae398e0c,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0001523174530273,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.9494538859538096,biomassters_205,5e37c19d5c5149939e253d602617649b,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0001523174530273,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.948999535461851,biomassters_1829,5f1bd5aadeb74a649c6cd341409f2e14,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0001523174530273,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.9490000233194626,biomassters_913,a07a5444d71e47feabcacb2a540cac3a,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,16,0.0001523174530273,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.4675456285476684,so2sat_205,92cea67ba36f429aa62a7b556187613e,FINISHED,205,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,4.0096311699236995e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.4756592214107513,so2sat_2007,94f9cf9412634543bdc0be6c1ac53ee0,FINISHED,2007,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,4.0096311699236995e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.4736308455467224,so2sat_1829,ac771da51b114517b352e3f248fab060,FINISHED,1829,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,4.0096311699236995e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.4989857971668243,so2sat_2254,b59a8dbc46414abea411366ea1ecb37f,FINISHED,2254,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,4.0096311699236995e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.4594320356845855,so2sat_913,e65b0c2c3cbd47d690d0b7f134841c87,FINISHED,913,839529602281892404,final_ablation_frozen_satlas_resnet50_sentinel2_si_ms_satlas,0,32,4.0096311699236995e-05,UNet,satlas_resnet50_sentinel2_si_ms_satlas,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5389741063117981,treesatai_205,1812be6bd8ee4c6c93ef32c48a7c6bc0,FINISHED,205,641552296536747580,final_ablation_frozen_dinov3_vitl16,0,8,0.000980830024571,UNet,dinov3_vitl16,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5397290587425232,treesatai_1829,34cdd57facc946f2a397a01ca09ecd29,FINISHED,1829,641552296536747580,final_ablation_frozen_dinov3_vitl16,0,8,0.000980830024571,UNet,dinov3_vitl16,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5424474477767944,treesatai_2007,5541d7b6118e48b785db204ef15deea2,FINISHED,2007,641552296536747580,final_ablation_frozen_dinov3_vitl16,0,8,0.000980830024571,UNet,dinov3_vitl16,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5419048070907593,treesatai_2254,693d64db19cd45e9927e70a4bf3d2347,FINISHED,2254,641552296536747580,final_ablation_frozen_dinov3_vitl16,0,8,0.000980830024571,UNet,dinov3_vitl16,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5423713326454163,treesatai_913,9f481639940d41b793d28f5733732e52,FINISHED,913,641552296536747580,final_ablation_frozen_dinov3_vitl16,0,8,0.000980830024571,UNet,dinov3_vitl16,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.5955228209495544,cloudsen12_1829,1833dee3ced94943b9583147a1502d29,FINISHED,1829,641552296536747580,final_ablation_frozen_dinov3_vitl16,0,8,0.0002191131334773,UNet,dinov3_vitl16,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.574276328086853,cloudsen12_205,67f4d3938fec46c996f50b5ce7997b1a,FINISHED,205,641552296536747580,final_ablation_frozen_dinov3_vitl16,0,8,0.0002191131334773,UNet,dinov3_vitl16,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.5876420736312866,cloudsen12_2007,a46f3e66df624dafa55255fec401c6eb,FINISHED,2007,641552296536747580,final_ablation_frozen_dinov3_vitl16,0,8,0.0002191131334773,UNet,dinov3_vitl16,10,16,default,100,HPO,0.01,100%,frozen
