dataset,Metric,test metric,mlflow_run_name,mlflow_run_id,mlflow_run_status,Seed,experiment_id,experiment_name,index,batch_size,lr,decoder,backbone,early_stop_patience,n_trials,partition_name,data_percentages,batch_size_selection,weight_decay,partition name,frozen_or_full_ft
pastis,Multiclass_Jaccard_Index,0.4170020818710327,pastis_913,32b47f39049d4cdaba5750b9e64bb8ef,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4030401408672333,pastis_205,73ff8f6483f24f65821ecb01126c1bd0,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7354453206062317,benv2_2007,086018e6cf9b488d85c0e7d81139ce51,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7400927543640137,benv2_1829,57c035db70c74d0ab020c3d2a9aa5b9d,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7335430383682251,benv2_913,6addd7ee828b4be0a7584f7bdca2afa5,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7419769763946533,benv2_205,8ba51de7b6dd4590a48dbdad5c99c184,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7317450642585754,benv2_2254,e91a6a1bb8a048ffaa799ab1b4cb26e4,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6278140544891357,spacenet7_913,23931df3647a447b98924afd9156e50e,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6355001330375671,spacenet7_2007,595b9164f38e422b80b23b61c34c21bb,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6344202756881714,spacenet7_1829,d6682647027e4c60aa546b7403296c6b,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6402554512023926,spacenet7_205,e20cf0add6fa4906acacf152506635fd,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6243715882301331,spacenet7_2254,f858df0a0ba94f1cae42ed00d8d5b33c,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.492638885974884,flair2_205,5476a3801d5f449ba585fc6473c8f53d,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4999808669090271,flair2_1829,5b1c518f22404da39871f98576c1376a,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.5131868124008179,flair2_2254,95e366099be140bd95156f8d71ff2c10,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.5013031363487244,flair2_2007,a72e987af7bb4aa38892b0e0e24aff39,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.5008986592292786,flair2_913,c2b858dd4ffc48d49d9ec3a356bfe233,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5507099628448486,so2sat_2254,10d5e2f859bb49e9a6252b112f3ef092,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5578093528747559,so2sat_913,1c0232ea31b34ad3bba5983612afbfeb,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.568965494632721,so2sat_2007,5029b5bf18434ee9958318436284e1f2,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5730223059654236,so2sat_1829,5733b4cd3632496fb824ada576e8ad98,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5618661046028137,so2sat_205,f7d42ca5ada84507bb353e3644a74879,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6840789318084717,kuro_siwo_mean_1829,4c2be4598c644fd0b61c85b2d17ce145,FINISHED,1829,611310520608025673,final_main_clay_v1_base,0,32,1.069117674720793e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6429914236068726,kuro_siwo_mean_2254,4c6c31d9375441c3b086bdf090c8f48a,FINISHED,2254,611310520608025673,final_main_clay_v1_base,0,32,1.069117674720793e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6720964312553406,kuro_siwo_mean_2007,7bd0283d097a4358a55c28b26c2b0c50,FINISHED,2007,611310520608025673,final_main_clay_v1_base,0,32,1.069117674720793e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6733152866363525,kuro_siwo_mean_913,95587d8274b34a208e705d3388dd5c36,FINISHED,913,611310520608025673,final_main_clay_v1_base,0,32,1.069117674720793e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6832083463668823,kuro_siwo_mean_205,a681bef139c14037998046d381ec95a7,FINISHED,205,611310520608025673,final_main_clay_v1_base,0,32,1.069117674720793e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6789531707763672,kuro_siwo_mean_2254,24a013f2b77e410580d24fe52254ca4e,FINISHED,2254,312067339846697973,final_main_terramind_v1_large,0,16,1.3485828940767237e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6908279657363892,kuro_siwo_mean_1829,43772c94fa25443eac7673c7333bc702,FINISHED,1829,312067339846697973,final_main_terramind_v1_large,0,16,1.3485828940767237e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6873027086257935,kuro_siwo_mean_2007,951baf4f4998489ba0b6069a3602f4b1,FINISHED,2007,312067339846697973,final_main_terramind_v1_large,0,16,1.3485828940767237e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6866209506988525,kuro_siwo_mean_205,a506606b93294a1685e36fe339d18780,FINISHED,205,312067339846697973,final_main_terramind_v1_large,0,16,1.3485828940767237e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6846413612365723,kuro_siwo_mean_913,ea3e86de5bce4b4ba6090546e9878756,FINISHED,913,312067339846697973,final_main_terramind_v1_large,0,16,1.3485828940767237e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
everwatch,test_test_map,0.2534341514110565,everwatch_3669,607ff8a988e045e68ae3e8e5145cc65e,FINISHED,3669,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.691840880402376e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2444937378168106,everwatch_1163,c4346300038844f3833248da7c14956c,FINISHED,1163,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.691840880402376e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2528373301029205,everwatch_2007,2e68a653c4b74fdbba13de6799990a3c,FINISHED,2007,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.691840880402376e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2408047318458557,everwatch_2254,71fd1a06ab684647bad3ca7142349d1f,FINISHED,2254,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.691840880402376e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.245848074555397,everwatch_205,70dbe01088394f579c43f3d80e1357a1,FINISHED,205,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.691840880402376e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3451495170593261,nzcattle_4020,aa483311d2714806b5cc2551f7a71388,FINISHED,4020,514820428842584591,final_object_detection_terramind_v1_large,0,8,2.150367200036458e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3386348187923431,nzcattle_1180,d2d3ae07261f4d76ae875af0d00bf7fe,FINISHED,1180,514820428842584591,final_object_detection_terramind_v1_large,0,8,2.150367200036458e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3409347534179687,nzcattle_3354,ccd565bb21f441a89e464e6e858fec64,FINISHED,3354,514820428842584591,final_object_detection_terramind_v1_large,0,8,2.150367200036458e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3414294719696045,nzcattle_4871,442bc1da5b744dc6ad3e9086b0a84884,FINISHED,4871,514820428842584591,final_object_detection_terramind_v1_large,0,8,2.150367200036458e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3391881287097931,nzcattle_1790,2d51ebefd6574536ae33c608f78d30c6,FINISHED,1790,514820428842584591,final_object_detection_terramind_v1_large,0,8,2.150367200036458e-05,faster-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1280479282140731,pastis_4313,32d0c674a3d6441b9cf0c6fea0cab306,FINISHED,4313,514820428842584591,final_object_detection_terramind_v1_large,0,8,5.2730296596573885e-05,mask-rcnn,terramind_v1_large,,4,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1275206357240677,pastis_2125,67a62400fdba4d16ae11d7d6c40eda2f,FINISHED,2125,514820428842584591,final_object_detection_terramind_v1_large,0,8,5.2730296596573885e-05,mask-rcnn,terramind_v1_large,,4,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1302018165588379,pastis_3576,fcff661e40d5465e9ea336968d594257,FINISHED,3576,514820428842584591,final_object_detection_terramind_v1_large,0,8,5.2730296596573885e-05,mask-rcnn,terramind_v1_large,,4,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1362016499042511,pastis_1673,7f19707882684f55b36798dfb5f67023,FINISHED,1673,514820428842584591,final_object_detection_terramind_v1_large,0,8,5.2730296596573885e-05,mask-rcnn,terramind_v1_large,,4,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.126174196600914,pastis_1678,2c172aa30a9a4e9a8e09d80596e32eb8,FINISHED,1678,514820428842584591,final_object_detection_terramind_v1_large,0,8,5.2730296596573885e-05,mask-rcnn,terramind_v1_large,,4,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1580913513898849,substation_4764,f6fb3a1bc126438ab82ffec06d89c024,FINISHED,4764,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.394085192664972e-05,mask-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1446995437145233,substation_1138,6e0e3224732341779ca67e34aeda5b0a,FINISHED,1138,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.394085192664972e-05,mask-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1584698110818863,substation_1805,7f4f18d42461450693ea592ea630c97f,FINISHED,1805,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.394085192664972e-05,mask-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1500434279441833,substation_4921,3f49d728a57c482e8bb9f59c25b5b10c,FINISHED,4921,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.394085192664972e-05,mask-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1528779715299606,substation_1801,93ceb5f36f2644b0a4094fcf3bddbec6,FINISHED,1801,514820428842584591,final_object_detection_terramind_v1_large,0,8,3.394085192664972e-05,mask-rcnn,terramind_v1_large,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2631446421146393,everwatch_1829,3e9944e718034dcaa18fe5d32822bbdc,FINISHED,1829,605357125122862239,final_object_detection_clay_v1_base,0,8,7.652701145321595e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2578109502792358,everwatch_2007,dd5562d2693849f3b603df50366981ea,FINISHED,2007,605357125122862239,final_object_detection_clay_v1_base,0,8,7.652701145321595e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2597305476665497,everwatch_2254,6523f9dac5864b999dce1077947bafc4,FINISHED,2254,605357125122862239,final_object_detection_clay_v1_base,0,8,7.652701145321595e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2562801539897918,everwatch_205,ba802c3c038b428f8c07c4486347a50e,FINISHED,205,605357125122862239,final_object_detection_clay_v1_base,0,8,7.652701145321595e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.263173758983612,everwatch_913,5a55f1a6fc9340c890341e77583d976b,FINISHED,913,605357125122862239,final_object_detection_clay_v1_base,0,8,7.652701145321595e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3433267176151275,nzcattle_2878,cc9b58c831554391830ef770464d21a1,FINISHED,2878,605357125122862239,final_object_detection_clay_v1_base,0,8,3.675848053411779e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3414545059204101,nzcattle_2088,c80129ed5b1540688ff3a0de0d0e423d,FINISHED,2088,605357125122862239,final_object_detection_clay_v1_base,0,8,3.675848053411779e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3471623063087463,nzcattle_1420,17ca9f9a108d4fba8d2c9dd7774e4c35,FINISHED,1420,605357125122862239,final_object_detection_clay_v1_base,0,8,3.675848053411779e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3390698134899139,nzcattle_1316,10862f77a83f4272bdeddcdcde84fa64,FINISHED,1316,605357125122862239,final_object_detection_clay_v1_base,0,8,3.675848053411779e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3334003686904907,nzcattle_2898,f78d430daf7d4e198f3a40872d762bf4,FINISHED,2898,605357125122862239,final_object_detection_clay_v1_base,0,8,3.675848053411779e-05,faster-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1573373824357986,pastis_4287,6989719382474e31b7cd41827593983e,FINISHED,4287,605357125122862239,final_object_detection_clay_v1_base,0,8,0.000295799043128,mask-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1556365340948104,pastis_2044,acf176fbb38d41f5836dffd09221f78e,FINISHED,2044,605357125122862239,final_object_detection_clay_v1_base,0,8,0.000295799043128,mask-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1638926863670349,pastis_3626,e64ed324953245d9814fda1785f070cf,FINISHED,3626,605357125122862239,final_object_detection_clay_v1_base,0,8,0.000295799043128,mask-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1620885282754898,pastis_2880,128c077ccba54d06b53bd53d08bc16f3,FINISHED,2880,605357125122862239,final_object_detection_clay_v1_base,0,8,0.000295799043128,mask-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1555455029010772,pastis_1271,c81a2e84028c4bddae00e00cf60bf829,FINISHED,1271,605357125122862239,final_object_detection_clay_v1_base,0,8,0.000295799043128,mask-rcnn,clay_v1_base,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.198972001671791,substation_2899,2c2276e170c045ae90d8c0440f68fcfe,FINISHED,2899,605357125122862239,final_object_detection_clay_v1_base,0,8,4.9702442981039857e-05,mask-rcnn,clay_v1_base,,6,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1973665207624435,substation_1837,f930c9445ebf466c889344896f9ad3d4,FINISHED,1837,605357125122862239,final_object_detection_clay_v1_base,0,8,4.9702442981039857e-05,mask-rcnn,clay_v1_base,,6,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.19160096347332,substation_2583,30832073123e4f18bd051cac5fbc513a,FINISHED,2583,605357125122862239,final_object_detection_clay_v1_base,0,8,4.9702442981039857e-05,mask-rcnn,clay_v1_base,,6,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1949329674243927,substation_4485,de389f4138c04a37a770a63c036f2094,FINISHED,4485,605357125122862239,final_object_detection_clay_v1_base,0,8,4.9702442981039857e-05,mask-rcnn,clay_v1_base,,6,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1865809261798858,substation_3778,361b1d2a4fc243c1868a4f7cf7761c29,FINISHED,3778,605357125122862239,final_object_detection_clay_v1_base,0,8,4.9702442981039857e-05,mask-rcnn,clay_v1_base,,6,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2216494381427765,everwatch_664,8d1e47f96e634f42979e464052cdfbce,FINISHED,664,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,1.5772858997826887e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2342153042554855,everwatch_2007,8df959ba52f44fa69865555170eaa59a,FINISHED,2007,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,1.5772858997826887e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2346295565366745,everwatch_2254,25052567b1b5439bb8b327a090967a4c,FINISHED,2254,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,1.5772858997826887e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2428609728813171,everwatch_205,d2c28bfc9f59487480ed8a4bdf0a2e73,FINISHED,205,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,1.5772858997826887e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
everwatch,test_test_map,0.2463185787200927,everwatch_913,f8a4dbc6da5b49deac6c79fc5252c6d0,FINISHED,913,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,1.5772858997826887e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3440934121608734,nzcattle_3375,3c78817882634a348e0b976417312b13,FINISHED,3375,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,3.682421948556654e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3322223424911499,nzcattle_1120,5243544454c4457687bdf7ca5340837a,FINISHED,1120,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,3.682421948556654e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3285744786262512,nzcattle_4742,c080c1aa72a04602b1d821fe53b26fe2,FINISHED,4742,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,3.682421948556654e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.3344000875949859,nzcattle_3847,68ee59823ac9428db537b49b575bc489,FINISHED,3847,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,3.682421948556654e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
nzcattle,test_test_map,0.337315559387207,nzcattle_4215,4e5fa5a126044620b07a59096d620b5d,FINISHED,4215,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,3.682421948556654e-05,faster-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1026935577392578,pastis_885,88c0de7d9ee848f29a28c4bde131b71e,FINISHED,885,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,0.0001740641909195,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.0998783111572265,pastis_4188,67e76b5416974309846e9708fcf355bf,FINISHED,4188,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,0.0001740641909195,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1050681769847869,pastis_4067,b25cadfd6b7a48f886c48914d0a45f22,FINISHED,4067,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,0.0001740641909195,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1043741926550865,pastis_2609,06f19abc035d40da883c8b4087771b22,FINISHED,2609,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,0.0001740641909195,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
pastis_r,test_test_segm_map,0.1034035980701446,pastis_2098,2467fdaf645a45a98df442d2d6d1ccfe,FINISHED,2098,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,0.0001740641909195,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1499142944812774,substation_3512,ec22279f62444ba1848325643a2d34ff,FINISHED,3512,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,2.7770838121582783e-05,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1436789482831955,substation_2416,c4e30467f8da4cef859d32a5da79492c,FINISHED,2416,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,2.7770838121582783e-05,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1456765234470367,substation_407,f05798af79c74a119dafda7600051afc,FINISHED,407,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,2.7770838121582783e-05,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1477409899234771,substation_3559,4155d7a698ea4b8daa23b6b6de0c21a1,FINISHED,3559,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,2.7770838121582783e-05,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
substation,test_test_segm_map,0.1337875574827194,substation_3022,8511a4e01ee145cca3f19167b550276c,FINISHED,3022,735470102071628624,final_object_detection_dofa_large_patch16_224,0,8,2.7770838121582783e-05,mask-rcnn,dofa_large_patch16_224,,10,default,100,Fixed,0.01,100%,full_ft
