dataset,Metric,experiment_name,partition name,backbone,decoder,batch_size_selection,early_stop_patience,n_trials,Seed,data_percentages,batch_size,weight_decay,lr,test metric
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2334,100%,8,0.2143980952203471,7.678537962381587e-05,0.5537525415420532
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2296,100%,8,0.2143980952203471,7.678537962381587e-05,0.563894510269165
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2335,100%,8,0.2143980952203471,7.678537962381587e-05,0.540567934513092
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4220,100%,8,0.2143980952203471,7.678537962381587e-05,0.5567951202392578
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,600,100%,8,0.2143980952203471,7.678537962381587e-05,0.5415821671485901
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4085,100%,8,0.2143980952203471,7.678537962381587e-05,0.5081135630607605
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,3605,100%,8,0.2143980952203471,7.678537962381587e-05,0.4898580014705658
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4851,100%,8,0.2143980952203471,7.678537962381587e-05,0.5578093528747559
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2466,100%,32,0.0241049339778712,0.0006317522129654,0.9809809923171996
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2541,100%,32,0.0241049339778712,0.0006317522129654,0.9829829931259156
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2246,100%,32,0.0241049339778712,0.0006317522129654,0.978978991508484
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,132,100%,32,0.0241049339778712,0.0006317522129654,0.9689689874649048
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1691,100%,32,0.0241049339778712,0.0006317522129654,0.9729729890823364
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1696,100%,32,0.0241049339778712,0.0006317522129654,0.9799799919128418
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2224,100%,32,0.0241049339778712,0.0006317522129654,0.9799799919128418
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4222,100%,32,0.0241049339778712,0.0006317522129654,0.9809809923171996
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1077,100%,32,0.0241049339778712,0.0006317522129654,0.9739739894866944
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,3614,100%,32,0.0241049339778712,0.0006317522129654,0.95695698261261
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4838,100%,32,0.0006609967274643,0.0001244735178777,0.6715825200080872
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,713,100%,32,0.0006609967274643,0.0001244735178777,0.6624463200569153
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4468,100%,32,0.0006609967274643,0.0001244735178777,0.6741133332252502
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,840,100%,32,0.0006609967274643,0.0001244735178777,0.6756007671356201
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1144,100%,32,0.0006609967274643,0.0001244735178777,0.6727983355522156
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1829,100%,32,0.0006609967274643,0.0001244735178777,0.6618573069572449
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2007,100%,32,0.0006609967274643,0.0001244735178777,0.6743751168251038
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2254,100%,32,0.0006609967274643,0.0001244735178777,0.6706086993217468
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,205,100%,32,0.0006609967274643,0.0001244735178777,0.6765933632850647
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,913,100%,32,0.0006609967274643,0.0001244735178777,0.6776209473609924
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1698,100%,16,0.1849003044425631,0.0001063634870237,0.9539999961853028
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,3146,100%,16,0.1849003044425631,0.0001063634870237,0.9539999961853028
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4144,100%,16,0.1849003044425631,0.0001063634870237,0.9639999866485596
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,3064,100%,16,0.1849003044425631,0.0001063634870237,0.9660000205039978
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2803,100%,16,0.1849003044425631,0.0001063634870237,0.9430000185966492
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1624,100%,16,0.1849003044425631,0.0001063634870237,0.9760000109672546
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,614,100%,16,0.1849003044425631,0.0001063634870237,0.9559999704360962
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2735,100%,16,0.1849003044425631,0.0001063634870237,0.9580000042915344
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2931,100%,16,0.1849003044425631,0.0001063634870237,0.9639999866485596
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2808,100%,16,0.1849003044425631,0.0001063634870237,0.9480000138282776
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,272,100%,32,0.0028788214595454,6.027942222485105e-05,0.4803625345230102
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,719,100%,32,0.0028788214595454,6.027942222485105e-05,0.5075528621673584
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2115,100%,32,0.0028788214595454,6.027942222485105e-05,0.5629405975341797
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4503,100%,32,0.0028788214595454,6.027942222485105e-05,0.5156092643737793
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,940,100%,32,0.0028788214595454,6.027942222485105e-05,0.5276938676834106
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,3361,100%,32,0.0028788214595454,6.027942222485105e-05,0.5236656665802002
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,543,100%,32,0.0028788214595454,6.027942222485105e-05,0.5085599422454834
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1667,100%,32,0.0028788214595454,6.027942222485105e-05,0.5357502698898315
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1312,100%,32,0.0028788214595454,6.027942222485105e-05,0.52064448595047
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,3415,100%,32,0.0028788214595454,6.027942222485105e-05,0.5287008881568909
